gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000221838	AP4M1	20	NA	0.24632413452975743	5.906548484857641e-43
ENSG00000221866	PLXNA4	49	NA	0.05055127351232643	3.995648182176682e-09
ENSG00000221890	NPTXR	8	NA	0.21289918534295105	1.2504859460192854e-36
ENSG00000221914	PPP2R2A	6	NA	0.016311583764365114	0.0009221111095269861
ENSG00000221923	ZNF880	11	NA	0.08468095180849837	1.5274487631521e-14
ENSG00000221926	TRIM16	7	NA	0.03907652408290551	2.493439774789285e-07
ENSG00000221944	TIGD1	5	NA	0.043291191697672426	5.47431763598319e-08
ENSG00000221946	FXYD7	2	NA	0.10426818460449454	1.00545945419892e-17
ENSG00000221968	FADS3	6	NA	0.05862524716216883	2.1487588870068468e-10
ENSG00000221983	UBA52	13	NA	0.015364673224866931	0.0013049307184313222
ENSG00000221988	PPT2	9	NA	0.010375964818299166	0.008325215466792442
ENSG00000221990	EXOC3-AS1	30	NA	0.07581967562558807	4.024119539411601e-13
ENSG00000221995	TIAF1	16	NA	0.06060992869493023	1.0450708915381965e-10
ENSG00000222004	LINC02860	17	NA	0.04180058577028559	9.36060687583093e-08
ENSG00000222009	BTBD19	12	NA	0.019085421057787235	0.0003352008331761959
ENSG00000222011	FAM185A	21	NA	0.057789415694877534	2.9100247609807915e-10
ENSG00000222020	HDAC4-AS1	8	NA	0.07995376907004446	8.774638035765301e-14
ENSG00000222038	POTEJ	12	NA	0.015830492358653806	0.0010998762996511607
ENSG00000222041	CYTOR	19	NA	0.11375858618441302	2.7470558724081307e-19
ENSG00000223356	AL590666.1	28	NA	0.04830793304818113	8.979395459263847e-09
ENSG00000223374	AC005104.1	12	NA	0.01725197145489621	0.0006537989543832412
ENSG00000223482	NUTM2A-AS1	40	NA	0.28587327209969815	8.329984718213181e-51
ENSG00000223496	EXOSC6	10	NA	0.3977605560615455	1.3536739800422128e-75
ENSG00000223501	VPS52	4	NA	0.017444944474213853	0.0006093214174895478
ENSG00000223522	AC093690.1	6	NA	0.10941396451850252	1.43374526013371e-18
ENSG00000223534	HLA-DQB1-AS1	32	NA	0.3978394576536214	1.2955852167794663e-75
ENSG00000223552	CCR5AS	12	NA	0.028523453724064517	1.1075930016350017e-05
ENSG00000223573	TINCR	20	NA	0.05419281900204542	1.0711019694767967e-09
ENSG00000223704	LINC01422	43	NA	0.0842010023228128	1.8247359723958517e-14
ENSG00000223711	AC069213.1	8	NA	0.013442410254909696	0.0026505137707874805
ENSG00000223745	CCDC18-AS1	39	NA	0.5127672097290326	2.1767529667078787e-106
ENSG00000223768	LINC00205	26	NA	0.016065738468581902	0.001009003231785372
ENSG00000223776	LGALS8-AS1	6	NA	0.02237735424905362	0.00010160908098982546
ENSG00000223797	ENTPD3-AS1	9	NA	0.14243016358850707	4.176199705526196e-24
ENSG00000223799	IL10RB-DT	40	NA	0.06507674553521695	2.0558300773874692e-11
ENSG00000223823	LINC01342	4	NA	0.03210607393288228	3.053839588511965e-06
ENSG00000223855	AC147651.1	7	NA	0.12097299059894237	1.7385907715503624e-20
ENSG00000223865	HLA-DPB1	6	NA	0.0535452182909705	1.3539367199364939e-09
ENSG00000223891	OSER1-DT	47	NA	0.23855835360822944	1.8415362357741095e-41
ENSG00000223935	LGALSL-DT	7	NA	0.08497249372686398	1.3709938513956889e-14
ENSG00000223969	AC002456.1	9	NA	0.09286434790354822	7.275698928326894e-16
ENSG00000223991	AC104809.1	27	NA	0.02845958501342611	1.1333438887986329e-05
ENSG00000224020	MIR181A2HG	3	NA	0.021772743167248455	0.00012645632012267514
ENSG00000224034	LINC02561	19	NA	0.17030242178426555	6.164485960149237e-29
ENSG00000224043	CCNT2-AS1	6	NA	0.014704093329600649	0.001663718667327027
ENSG00000224051	CPTP	9	NA	0.06370048424937537	3.3947292634394975e-11
ENSG00000224086	AC245452.1	6	NA	0.22996515963189357	7.959385367545904e-40
ENSG00000224091	AC104389.2	13	NA	0.033547904267148515	1.8188062004754435e-06
ENSG00000224137	LINC01857	11	NA	0.11081573679987328	8.4194684081905185e-19
ENSG00000224138	AC000123.1	17	NA	0.034425964965906046	1.326601955532462e-06
ENSG00000224152	AC009506.1	12	NA	0.1476958789589872	5.2436550991227645e-25
ENSG00000224186	C5orf66	16	NA	0.02302778842668443	8.03167544865215e-05
ENSG00000224272	AC131097.2	26	NA	0.0561893277367644	5.197977078417262e-10
ENSG00000224376	AC017104.1	11	NA	0.028539811012031305	1.1010927604630267e-05
ENSG00000224383	PRR29	15	NA	0.03958988897665594	2.073165169234822e-07
ENSG00000224389	C4B	10	NA	0.22002432658760832	5.901452495404816e-38
ENSG00000224397	SMIM25	17	NA	0.10949545634038872	1.3900834897920386e-18
ENSG00000224420	ADM5	3	NA	0.014504303903172228	0.0017907574948560156
ENSG00000224429	LINC00539	20	NA	0.16384604345110512	8.366255152023764e-28
ENSG00000224536	AC096677.1	15	NA	0.020184066616008862	0.0002248985838081218
ENSG00000224596	ZMIZ1-AS1	26	NA	0.105316750792377	6.766222748927891e-18
ENSG00000224614	TNK2-AS1	10	NA	0.03128318350134276	4.105027242478836e-06
ENSG00000224616	RTCA-AS1	4	NA	0.021901263331554583	0.00012070867852758519
ENSG00000224635	AL391095.1	14	NA	0.2941147925602847	1.7012644304152166e-52
ENSG00000224652	LINC00885	23	NA	0.04012928769572229	1.7076290893303696e-07
ENSG00000224660	SH3BP5-AS1	19	NA	0.08179760514356084	4.4407542902541465e-14
ENSG00000224738	AC099850.1	6	NA	0.03746587215758785	4.4489849401744354e-07
ENSG00000224745	AC063965.2	9	NA	0.016387542426834004	0.000896820623320514
ENSG00000224805	LINC00853	14	NA	0.16328058994520725	1.050338331666534e-27
ENSG00000224870	MRPL20-AS1	13	NA	0.0556750397932159	6.2626082584479e-10
ENSG00000224875	AC083949.1	20	NA	0.02909016711327357	9.032869505678959e-06
ENSG00000224877	NDUFAF8	13	NA	0.11757446090604565	6.396932251480003e-20
ENSG00000224903	AC005534.1	8	NA	0.013620566780128473	0.0024814458514768327
ENSG00000224914	LINC00863	21	NA	0.1488654426401174	3.3019365893345682e-25
ENSG00000224934	AL391684.1	7	NA	0.0193890391767128	0.0003001725205703501
ENSG00000224950	AL390066.1	23	NA	0.1532446911345493	5.812108643681023e-26
ENSG00000225032	AL162586.1	18	NA	0.027594843066380558	1.54716234138768e-05
ENSG00000225062	CATIP-AS1	14	NA	0.10064485564807474	3.939224197145591e-17
ENSG00000225138	SLC9A3-AS1	14	NA	0.5738788686244399	7.473861563668632e-126
ENSG00000225177	AL590617.2	20	NA	0.024266968083439103	5.133909519883493e-05
ENSG00000225190	PLEKHM1	34	NA	0.04213164783070738	8.309416499746625e-08
ENSG00000225194	LINC00092	11	NA	0.013205649637789287	0.002893397365202695
ENSG00000225205	AC078883.1	5	NA	0.03634191333266697	6.663524764245402e-07
ENSG00000225231	LINC02470	32	NA	0.34093083340879543	1.756969002542015e-62
ENSG00000225234	TRAPPC12-AS1	14	NA	0.19703602179651253	1.0185885336523228e-33
ENSG00000225265	TAF1A-AS1	12	NA	0.04693070207317609	1.4755182987291512e-08
ENSG00000225313	AL513327.1	7	NA	0.010955131441812005	0.0066954397183416016
ENSG00000225329	LHFPL3-AS2	18	NA	0.07603094935141402	3.723268064911667e-13
ENSG00000225331	LINC01678	11	NA	0.06951585724031716	4.063158285008086e-12
ENSG00000225342	AC079630.1	10	NA	0.0491463172079619	6.635467858062169e-09
ENSG00000225411	CR786580.1	19	NA	0.11324486535462693	3.341058343252209e-19
ENSG00000225434	LINC01504	25	NA	0.09060616903791434	1.6892753538786857e-15
ENSG00000225450	AL021707.1	15	NA	0.03871687328447417	2.8376276068286896e-07
ENSG00000225484	NUTM2B-AS1	46	NA	0.37032208917009335	4.0697649644212364e-69
ENSG00000225489	AL354707.1	20	NA	0.060443538214893344	1.110214288978724e-10
ENSG00000225528	Z82206.1	10	NA	0.10044965484962053	4.2393615667967866e-17
ENSG00000225611	LINC02158	1	NA	0.10343574939522457	1.3765740542723678e-17
ENSG00000225663	MCRIP1	13	NA	0.013221976436051946	0.0028759470644916076
ENSG00000225697	SLC26A6	7	NA	0.016227355971994067	0.0009509966244149306
ENSG00000225733	FGD5-AS1	22	NA	0.12944496347555207	6.622668291310955e-22
ENSG00000225756	DBH-AS1	38	NA	0.16612640598738834	3.337711994560303e-28
ENSG00000225783	MIAT	13	NA	0.26689562364029673	5.493348706026754e-47
ENSG00000225791	TRAM2-AS1	27	NA	0.03781674428954282	3.921813487880659e-07
ENSG00000225828	FAM229A	6	NA	0.01298267034187606	0.0031427449222982315
ENSG00000225830	ERCC6	7	NA	0.018497094023590063	0.00041521579706885165
ENSG00000225850	AL355490.1	7	NA	0.019116658405501585	0.00033141495099408376
ENSG00000225855	RUSC1-AS1	4	NA	0.011406388327568595	0.0056535925746363114
ENSG00000225880	LINC00115	10	NA	0.17546619217530898	7.54963934421989e-30
ENSG00000225889	AC012368.1	19	NA	0.32506348466843993	5.080266416072546e-59
ENSG00000225938	AL109741.1	16	NA	0.023829460413060482	6.012285598866021e-05
ENSG00000225940	C5orf67	30	NA	0.30908720355907704	1.2890585096503001e-55
ENSG00000225948	LINC02648	11	NA	0.05683044236605629	4.120222812659155e-10
ENSG00000225963	AC009950.1	14	NA	0.01357499113086028	0.0025236286903992855
ENSG00000225964	NRIR	14	NA	0.09414654783987741	4.506219212236322e-16
ENSG00000225973	PIGBOS1	23	NA	0.09176347902734915	1.09726716660181e-15
ENSG00000225978	HAR1A	22	NA	0.17714050641899842	3.811080426161149e-30
ENSG00000226029	LINC01772	26	NA	0.14480470163690107	1.6408245682581728e-24
ENSG00000226091	LINC00937	43	NA	0.26564054314780117	9.74925302676723e-47
ENSG00000226124	FTCDNL1	54	NA	0.12823561952261403	1.0577687490778063e-21
ENSG00000226125	LINC01907	13	NA	0.06204494826729374	6.202002704000308e-11
ENSG00000226137	BAIAP2-DT	21	NA	0.21406555880995054	7.599742035059243e-37
ENSG00000226167	AP4B1-AS1	4	NA	0.04773457550110672	1.104235271107101e-08
ENSG00000226180	AC010536.1	7	NA	0.07925515434637367	1.135456844405156e-13
ENSG00000226200	SGMS1-AS1	12	NA	0.029822532572152057	6.940910461002717e-06
ENSG00000226266	AC009961.1	11	NA	0.21757733002357119	1.6893432756003348e-37
ENSG00000226281	AL031123.1	29	NA	0.02820672683921075	1.2413142590049849e-05
ENSG00000226321	CROCC2	4	NA	0.014140870061834019	0.002047547087255339
ENSG00000226328	NUP50-DT	33	NA	0.38510015129063524	1.4329746649258846e-72
ENSG00000226334	AL359182.1	16	NA	0.12177952643374092	1.2753664055752716e-20
ENSG00000226337	TMEM252-DT	23	NA	0.08071116154487908	6.634262030351909e-14
ENSG00000226380	AC016831.1	7	NA	0.019941808871217333	0.0002455692029874513
ENSG00000226416	MRPL23-AS1	28	NA	0.15118457396489393	1.317344490944511e-25
ENSG00000226419	SLC16A1-AS1	8	NA	0.0783484848786104	1.5861651361548864e-13
ENSG00000226423	AC093642.1	16	NA	0.018094824086913364	0.0004807405123955073
ENSG00000226445	BX322234.1	12	NA	0.07126722097109138	2.139885754728549e-12
ENSG00000226479	TMEM185B	8	NA	0.08374539704886914	2.160156433731311e-14
ENSG00000226571	AL592429.2	2	NA	0.040947741869707316	1.2721844469073874e-07
ENSG00000226659	AC021028.1	21	NA	0.23181875691434062	3.5446083160223944e-40
ENSG00000226688	ENTPD1-AS1	7	NA	0.022796867536859684	8.730806506295273e-05
ENSG00000226696	LENG8-AS1	29	NA	0.09136301777756468	1.2740214257004987e-15
ENSG00000226711	FAM66C	23	NA	0.01710651725344824	0.0006894736887421023
ENSG00000226742	HSBP1L1	34	NA	0.46400447520288884	1.5675134831660775e-92
ENSG00000226763	SRRM5	13	NA	0.022588099282681486	9.415294868951674e-05
ENSG00000226772	AL021393.1	3	NA	0.02110994884402117	0.00016076231337405606
ENSG00000226777	FAM30A	9	NA	0.048555693319415574	8.211614281345857e-09
ENSG00000226816	AC005082.1	12	NA	0.2655486413727006	1.0167107493473063e-46
ENSG00000226822	LINC02785	30	NA	0.395424804632016	4.946299090521517e-75
ENSG00000226824	AC006001.2	17	NA	0.31927352995533426	8.88787300129584e-58
ENSG00000226849	AL109811.1	10	NA	0.028494633900949647	1.1191393711946784e-05
ENSG00000226891	LINC01359	9	NA	0.06506354424615081	2.0657493097673593e-11
ENSG00000226950	DANCR	27	NA	0.1059377965737644	5.350309126416924e-18
ENSG00000226979	LTA	23	NA	0.042020331878355396	8.649000772802237e-08
ENSG00000226995	LINC00658	29	NA	0.016497854673318362	0.000861331745032755
ENSG00000227028	SLC8A1-AS1	24	NA	0.06005675819102008	1.2777319470930824e-10
ENSG00000227039	ITGB2-AS1	69	NA	0.3264115201957004	2.600114315265038e-59
ENSG00000227051	C14orf132	9	NA	0.1536246706977624	4.996876176345041e-26
ENSG00000227053	AC105446.1	7	NA	0.01491877403668428	0.0015373338317728766
ENSG00000227057	WDR46	20	NA	0.013552410315720824	0.0025447966819140467
ENSG00000227076	AL158166.1	17	NA	0.013925901717707698	0.002216654720284831
ENSG00000227107	AC104667.1	14	NA	0.03703077754060994	5.202105475558151e-07
ENSG00000227124	ZNF717	10	NA	0.12095348371334844	1.7516627641579403e-20
ENSG00000227155	AL161725.1	18	NA	0.017712620726148518	0.0005526227210703285
ENSG00000227218	AL157935.1	12	NA	0.09794914671564389	1.0846072461029487e-16
ENSG00000227345	PARG	8	NA	0.019534965702133297	0.0002846707051491508
ENSG00000227354	RBM26-AS1	14	NA	0.1271637399382738	1.6010877732862409e-21
ENSG00000227355	AL359644.1	21	NA	0.11681218317166088	8.562493742422519e-20
ENSG00000227359	AC017074.1	16	NA	0.033116407563825716	2.1239108281635633e-06
ENSG00000227373	RABGAP1L-DT	8	NA	0.06846788009451947	5.960883189918387e-12
ENSG00000227403	LINC01806	11	NA	0.2599901186380179	1.2747245379186304e-45
ENSG00000227456	LINC00310	27	NA	0.038347021904766604	3.2411612606692206e-07
ENSG00000227467	LINC01537	10	NA	0.016480734600630792	0.0008667452498727966
ENSG00000227495	AC004771.1	15	NA	0.0744938250691194	6.551052384838897e-13
ENSG00000227500	SCAMP4	20	NA	0.0615812655226077	7.341426799162184e-11
ENSG00000227502	LINC01268	24	NA	0.09488192898420784	3.422695263138116e-16
ENSG00000227507	LTB	24	NA	0.028285443642410726	1.2066416758144817e-05
ENSG00000227512	AL592301.1	13	NA	0.013076049300765988	0.0030357764553474156
ENSG00000227533	SLC2A1-AS1	20	NA	0.12003734573996977	2.4897679515602965e-20
ENSG00000227598	Z94721.1	11	NA	0.05509236731612306	7.734006378617748e-10
ENSG00000227678	AL355581.1	20	NA	0.010680334170711812	0.00742372415675966
ENSG00000227740	LINC02803	10	NA	0.0597898278631191	1.407833128938754e-10
ENSG00000227782	AC002553.1	3	NA	0.021651432243929316	0.00013213342805113327
ENSG00000227811	INKA2-AS1	5	NA	0.01011227299130132	0.009196262754938537
ENSG00000227908	AC016596.1	9	NA	0.010411386050870542	0.008214802971519695
ENSG00000227920	AL353597.1	8	NA	0.3750582246131688	3.248467172612678e-70
ENSG00000228022	HCG20	13	NA	0.037991259335383366	3.6833470947174335e-07
ENSG00000228037	AL139246.3	12	NA	0.08854205620700818	3.642635770972385e-15
ENSG00000228049	POLR2J2	45	NA	0.2338021078063262	1.4884848028635568e-40
ENSG00000228106	AL392172.1	9	NA	0.02002081636141039	0.00023862618868129024
ENSG00000228140	AL031283.1	20	NA	0.14045024205752651	9.083830437887323e-24
ENSG00000228201	AL022341.1	7	NA	0.011354646595899735	0.005764156838512845
ENSG00000228203	RNF144A-AS1	20	NA	0.019368819839938458	0.0003023863555550421
ENSG00000228223	HCG11	22	NA	0.032094491538542845	3.0665802175783343e-06
ENSG00000228242	AC093495.1	18	NA	0.17376431422695887	1.5104222024640136e-29
ENSG00000228274	AL021707.2	15	NA	0.03392704563205387	1.5871215158546254e-06
ENSG00000228278	ORM2	19	NA	0.14534578686504557	1.325753437357205e-24
ENSG00000228300	FAM174C	34	NA	0.1686804108912213	1.1891474151714426e-28
ENSG00000228302	AL512770.1	1	NA	0.05276882644219471	1.7928888660090398e-09
ENSG00000228329	LINC01890	12	NA	0.02105081853056528	0.00016424389466439192
ENSG00000228340	MIR646HG	19	NA	0.04603760010641004	2.0358527798803545e-08
ENSG00000228382	ITPKB-IT1	16	NA	0.05812484200663344	2.576615098361839e-10
ENSG00000228403	AC035139.1	9	NA	0.0671288427435102	9.722706230245723e-12
ENSG00000228434	AC004951.1	7	NA	0.0131048591116656	0.0030035243248282377
ENSG00000228444	AL137244.1	9	NA	0.010201364747098452	0.008892015839694472
ENSG00000228452	AC098484.1	5	NA	0.03660989944938309	6.051665415590676e-07
ENSG00000228486	C2orf92	49	NA	0.09776975716405771	1.1601203898048505e-16
ENSG00000228506	AL513550.1	25	NA	0.35775419800988856	3.0455554858034626e-66
ENSG00000228526	MIR34AHG	9	NA	0.044524955389860246	3.5108035563811646e-08
ENSG00000228544	CCDC183-AS1	10	NA	0.01376905692177652	0.002348895499684329
ENSG00000228570	NUTM2E	50	NA	0.47826783312767585	1.889523803070156e-96
ENSG00000228594	FNDC10	3	NA	0.042687552015357004	6.802831268959452e-08
ENSG00000228649	SNHG26	40	NA	0.1792706463701397	1.5940605146678473e-30
ENSG00000228661	AC090587.1	8	NA	0.021142347094536548	0.000158886239212482
ENSG00000228672	PROB1	8	NA	0.07097573561876556	2.3810304557651414e-12
ENSG00000228692	AL445307.1	10	NA	0.030502010652938744	5.436194276716274e-06
ENSG00000228696	ARL17B	43	NA	0.37824702163494656	5.8588516719390655e-71
ENSG00000228701	TNKS2-AS1	10	NA	0.1406715587265101	8.328766672097268e-24
ENSG00000228705	LINC00659	7	NA	0.02761921796406254	1.5336449494220233e-05
ENSG00000228716	DHFR	14	NA	0.5002151912025127	1.078213509995453e-102
ENSG00000228748	AL450306.1	4	NA	0.0372275641689807	4.846868584875757e-07
ENSG00000228775	WEE2-AS1	11	NA	0.1345800039218125	9.007809231252364e-23
ENSG00000228784	LINC00954	27	NA	0.077976206697946	1.819388703625785e-13
ENSG00000228794	LINC01128	27	NA	0.030875419450823956	4.75318499609181e-06
ENSG00000228800	AL590068.1	7	NA	0.010044585792388521	0.009434506178350002
ENSG00000228801	AC064807.1	16	NA	0.029026550155921052	9.241988767734036e-06
ENSG00000228804	AC072022.1	8	NA	0.23627797866858696	5.02344608209887e-41
ENSG00000228857	AC104653.1	9	NA	0.07042358497351502	2.9146102878981582e-12
ENSG00000228863	AL121985.1	10	NA	0.011520348796243184	0.005417620726810215
ENSG00000228878	SEPTIN7-AS1	1	NA	0.01424714072211303	0.0019688280166733512
ENSG00000228923	AP000355.1	9	NA	0.038284790247935886	3.3144887467435444e-07
ENSG00000228925	AC016722.2	6	NA	0.015808648739999504	0.0011087223122233766
ENSG00000229043	AC091729.3	11	NA	0.5748781663834004	3.408806726460795e-126
ENSG00000229056	HECW2-AS1	7	NA	0.057245468990609796	3.5446373142732595e-10
ENSG00000229124	VIM-AS1	9	NA	0.019272208428458934	0.00031319319689652493
ENSG00000229152	ANKRD10-IT1	10	NA	0.039235343225530704	2.3550453468052048e-07
ENSG00000229153	EPHA1-AS1	16	NA	0.4813298078790903	2.637321218196385e-97
ENSG00000229191	AL358473.1	7	NA	0.047111211376241156	1.382552839126995e-08
ENSG00000229314	ORM1	28	NA	0.2425040706231091	3.221434851878822e-42
ENSG00000229388	LINC01715	20	NA	0.013395869341407005	0.002696571053475427
ENSG00000229431	AL139289.1	19	NA	0.021858246705274084	0.0001226026520093602
ENSG00000229453	SPINK8	12	NA	0.08184002413709393	4.371662318651486e-14
ENSG00000229474	PATL2	17	NA	0.05925642751120502	1.7087490779015205e-10
ENSG00000229539	AL353194.1	3	NA	0.037987748362026695	3.6879987594801583e-07
ENSG00000229647	MYOSLID	9	NA	0.01795658398066854	0.0005055838865485311
ENSG00000229728	AL136531.1	2	NA	0.01090732673296803	0.006816694583471779
ENSG00000229832	AL360091.1	12	NA	0.03477850953154674	1.1687382863796824e-06
ENSG00000229833	PET100	24	NA	0.2650331884610832	1.2864149165193745e-46
ENSG00000229873	OGFR-AS1	5	NA	0.015357071292238676	0.001308579290271454
ENSG00000230061	TRPM2-AS	8	NA	0.044338354483830944	3.754836797391794e-08
ENSG00000230074	AL162231.2	28	NA	0.1765912856031056	4.7697566457174654e-30
ENSG00000230084	AC006059.1	21	NA	0.06302281837470326	4.344868760474049e-11
ENSG00000230091	TMEM254-AS1	36	NA	0.15149279417419875	1.1656926822885523e-25
ENSG00000230124	ACBD6	19	NA	0.03107363740837016	4.42623012527746e-06
ENSG00000230138	LINC02812	8	NA	0.03183446325986606	3.3670369475776574e-06
ENSG00000230148	HOXB-AS1	11	NA	0.1903954977129081	1.6218117256852152e-32
ENSG00000230149	AL021707.3	15	NA	0.02166264877996464	0.00013159795260376663
ENSG00000230163	AL122010.1	21	NA	0.03393019890484934	1.5853239579325647e-06
ENSG00000230257	NFE4	6	NA	0.051631998841958765	2.704124488430171e-09
ENSG00000230266	XXYLT1-AS2	14	NA	0.013913551215669773	0.0022267889701982654
ENSG00000230325	AL359921.1	8	NA	0.024265491479342375	5.136646260530517e-05
ENSG00000230387	AL118508.1	11	NA	0.22548452154033677	5.580666220814653e-39
ENSG00000230433	AL031770.1	21	NA	0.020444058835782587	0.00020465486168581571
ENSG00000230438	SERPINB9P1	26	NA	0.28676552645262954	5.47804062733359e-51
ENSG00000230487	PSMG3-AS1	27	NA	0.14418272826006065	2.096217375594313e-24
ENSG00000230489	VAV3-AS1	17	NA	0.089821134924785	2.263059162107834e-15
ENSG00000230492	AL049651.1	36	NA	0.07222622894952294	1.5056994653298015e-12
ENSG00000230513	THAP7-AS1	26	NA	0.32836234603606823	9.840082202713729e-60
ENSG00000230537	AL158071.3	7	NA	0.11816734088558091	5.098172788553021e-20
ENSG00000230539	AOAH-IT1	7	NA	0.07015482103730372	3.2159655017510726e-12
ENSG00000230555	AL450326.1	9	NA	0.010807377843816352	0.007077491060065249
ENSG00000230563	AL121757.1	23	NA	0.16968254875045358	7.92512201580034e-29
ENSG00000230641	USP12-AS2	18	NA	0.07220558819033736	1.5171380124845711e-12
ENSG00000230730	AC074011.1	28	NA	0.43074617549735567	8.782451958829301e-84
ENSG00000230732	AC016949.1	33	NA	0.15929061301797953	5.207955217492965e-27
ENSG00000230753	ZNF341-AS1	2	NA	0.06834219508536915	6.2411346717842586e-12
ENSG00000230825	AC005532.1	51	NA	0.14972480169665706	2.3497020510104144e-25
ENSG00000230910	AL391807.1	21	NA	0.24546430458941243	8.659140403980408e-43
ENSG00000230970	HHATL-AS1	12	NA	0.022718776258869606	8.980795639951018e-05
ENSG00000230989	HSBP1	11	NA	0.011357081229344711	0.005758905409058229
ENSG00000231050	AL109917.1	20	NA	0.16247978113718373	1.4492404529571e-27
ENSG00000231064	AC234582.1	5	NA	0.10135052285075694	3.0204799301054214e-17
ENSG00000231074	HCG18	31	NA	0.328457652693178	9.383207584068042e-60
ENSG00000231113	AL035587.1	27	NA	0.07319091666940741	1.0569668871232474e-12
ENSG00000231128	AL137856.1	15	NA	0.010973774503221867	0.006648749763896461
ENSG00000231133	HAR1B	5	NA	0.0401138660240012	1.7171260176898104e-07
ENSG00000231160	KLF3-AS1	18	NA	0.19248777982046156	6.7968875973237e-33
ENSG00000231177	LINC00852	30	NA	0.08385000433639929	2.07807644879696e-14
ENSG00000231233	CFAP58-DT	34	NA	0.0795778344142616	1.0080334609700859e-13
ENSG00000231249	ITPR1-DT	12	NA	0.01831220749843921	0.0004441346343595471
ENSG00000231305	AC112484.1	8	NA	0.12521592431178785	3.3965124176534226e-21
ENSG00000231312	MAP4K3-DT	10	NA	0.02688443311338286	1.9981739755563163e-05
ENSG00000231346	LINC01160	8	NA	0.1262054409900653	2.3184124703647434e-21
ENSG00000231365	WARS2-AS1	16	NA	0.13423037524686304	1.0321956400568241e-22
ENSG00000231389	HLA-DPA1	12	NA	0.04997738279739929	4.91572569441848e-09
ENSG00000231393	AL357874.2	9	NA	0.025537298706316644	3.246737039587208e-05
ENSG00000231412	AC005392.2	46	NA	0.536912656431787	9.021789157263735e-114
ENSG00000231439	WASIR2	11	NA	0.08611567662726899	8.972050802716867e-15
ENSG00000231473	RB1-DT	3	NA	0.01073606384606094	0.007269766606225351
ENSG00000231500	RPS18	22	NA	0.3959951388000704	3.6063358176714366e-75
ENSG00000231607	DLEU2	7	NA	0.01526441574186599	0.001353886169822178
ENSG00000231613	AC099568.1	7	NA	0.21841293916662183	1.1800467267398946e-37
ENSG00000231621	AC013264.1	14	NA	0.1446619037276666	1.7357647755023653e-24
ENSG00000231663	COA6-AS1	25	NA	0.21837386699948766	1.2000207049531047e-37
ENSG00000231672	DIRC3	7	NA	0.038875701448824296	2.680131978342742e-07
ENSG00000231680	LINC02723	5	NA	0.23975833986097114	1.0847427300101132e-41
ENSG00000231682	LINC01891	5	NA	0.056138452482139986	5.294689881280857e-10
ENSG00000231711	LINC00899	14	NA	0.07043897637002762	2.898231891145977e-12
ENSG00000231721	LINC-PINT	19	NA	0.034926655995624875	1.108141823869318e-06
ENSG00000231769	AL035701.1	12	NA	0.11369877322132597	2.810401275646221e-19
ENSG00000231770	TMEM44-AS1	35	NA	0.29441118284230455	1.4778706134146085e-52
ENSG00000231826	LINC01819	21	NA	0.02022360745763165	0.00022169476409308853
ENSG00000231852	CYP21A2	46	NA	0.16028595143053567	3.495452863407434e-27
ENSG00000231887	PRH1	30	NA	0.20965206980648893	4.9836603836334763e-36
ENSG00000231889	TRAF3IP2-AS1	12	NA	0.019183336052610866	0.00032347701629266846
ENSG00000231890	DARS-AS1	11	NA	0.11614067488032617	1.1067972161481366e-19
ENSG00000231908	IDH1-AS1	4	NA	0.01749925223421898	0.0005973627851946468
ENSG00000231925	TAPBP	3	NA	0.08539438643152966	1.1724632141330663e-14
ENSG00000231964	AL731567.1	5	NA	0.023328636244465795	7.204369252980927e-05
ENSG00000232063	AL691447.2	10	NA	0.20024366601504626	2.65415518092324e-34
ENSG00000232093	DCST1-AS1	5	NA	0.0508729302347626	3.5573888004724507e-09
ENSG00000232098	AC012313.1	32	NA	0.11112289968099247	7.491730657912775e-19
ENSG00000232104	RFX3-AS1	29	NA	0.031496114120910905	3.802517619162887e-06
ENSG00000232112	TMA7	2	NA	0.02998706465818695	6.542105856387963e-06
ENSG00000232118	BACH1-AS1	8	NA	0.034419924717532205	1.3294847700706042e-06
ENSG00000232125	DYTN	15	NA	0.025528997289999456	3.2564683296218355e-05
ENSG00000232229	LINC00865	1	NA	0.0900247836925348	2.097782238404663e-15
ENSG00000232284	GNG12-AS1	27	NA	0.08491773358466094	1.3991088224116292e-14
ENSG00000232295	AL589935.1	15	NA	0.026039505129054192	2.7091480647560637e-05
ENSG00000232325	AC093627.1	10	NA	0.078057281847644	1.7658440746953494e-13
ENSG00000232354	VIPR1-AS1	19	NA	0.023194294307545518	7.562674490042904e-05
ENSG00000232388	SMIM26	4	NA	0.1493598288286663	2.715079232034791e-25
ENSG00000232442	MHENCR	2	NA	0.036432379605516846	6.450353736105504e-07
ENSG00000232453	LINC02777	4	NA	0.02282415452970522	8.645110270782872e-05
ENSG00000232485	AC098820.1	1	NA	0.01884903458221135	0.0003652964669181928
ENSG00000232533	AC093673.1	25	NA	0.0937636850576217	5.199550238752792e-16
ENSG00000232586	KIAA1614-AS1	25	NA	0.17037317928293572	5.990144151340415e-29
ENSG00000232629	HLA-DQB2	38	NA	0.671875849143407	8.554340624354191e-164
ENSG00000232642	AC008073.2	11	NA	0.03817116904597791	3.452672426637634e-07
